-2520	20070607_3820E40E-51DB-4D28-ACAC-4AD23345AA53	C0012833	Dizziness		3.3%	0.033	0.033
-2520	20070712_A5ED876D-8C22-437C-AFDF-7F7444288184	C0012833	Dizziness		1.4%	0.014	0.014
-2520	20070712_A5ED876D-8C22-437C-AFDF-7F7444288184	C0012833	Dizziness		3.3%	0.033	0.033
-2520	20070824_e96aaa64-63ac-4016-99c1-f05b8dd3fee9	C0012833	Dizziness		3.3%	0.033	0.033
-2520	20070824_e96aaa64-63ac-4016-99c1-f05b8dd3fee9	C0012833	Dizziness		4.2%	0.042	0.042
-2520	20071221_15F8FD1A-4A8E-4949-8C5C-DD7C897B0791	C0012833	Dizziness		3%	0.03	0.03
-2520	20071221_15F8FD1A-4A8E-4949-8C5C-DD7C897B0791	C0012833	Dizziness		3.3%	0.033	0.033
-2520	20071221_15F8FD1A-4A8E-4949-8C5C-DD7C897B0791	C0012833	Dizziness	placebo	0.9%	0.009	0.009
-2520	20080911_6cbb1f0d-8243-4455-96ac-b5553bb2820f	C0012833	Dizziness		3.3%	0.033	0.033
-2520	pdr/Isoptin_SR_Tablets	C0012833	Dizziness		1.4%	0.014	0.014
-2520	pdr/Isoptin_SR_Tablets	C0012833	Dizziness		3.3%	0.033	0.033
-2520	pdr/VERAPAMIL_HYDROCHLORIDE	C0012833	Dizziness		3.3%	0.033	0.033
-2520	pdr/VERAPAMIL_HYDROCHLORIDE	C0012833	Dizziness		4.7%	0.047	0.047
-2520	pdr/VERAPAMIL_HYDROCHLORIDE	C0012833	Dizziness	placebo	2.7%	0.027	0.027
-2520	pdr/VERAPAMIL_HYDROCHLORIDE	C0012833	Dizziness	placebo	4.7%	0.047	0.047
-2520	pdr/Verelan_PM_Capsules	C0012833	Dizziness		1.4%	0.014	0.014
-2520	pdr/Verelan_PM_Capsules	C0012833	Dizziness		2%	0.02	0.02
-2520	pdr/Verelan_PM_Capsules	C0012833	Dizziness		3%	0.03	0.03
-2520	pdr/Verelan_PM_Capsules	C0012833	Dizziness		3.3%	0.033	0.033
-2520	pdr/Verelan_PM_Capsules	C0012833	Dizziness	placebo	0.9%	0.009	0.009
-2520	pdr/Verelan_PM_Capsules	C0012833	Dizziness	placebo	2%	0.02	0.02
-2520	pdr/Verelan_PM_Capsules	C0012833	Dizziness	placebo	3%	0.03	0.03
-2520	pdr/Verelan_PM_Capsules	C0012833	Dizziness	placebo	3.4%	0.034	0.034
-2554	%2FKIFj9HS5+Q=	C0009676	confusion		rare	0	0.001
-2554	%2FKIFj9HS5+Q=	C0018524	hallucinations		rare	0	0.001
-2554	%2FKIFj9HS5+Q=	C0085631	agitation		rare	0	0.001
-2554	%2FKIFj9HS5+Q=	C0085631	restlessness		rare	0	0.001
-2554	%2Fw7LFfULhSg=	C0009676	confusion		rare	0	0.001
-2554	%2Fw7LFfULhSg=	C0018524	hallucinations		rare	0	0.001
-2554	%2Fw7LFfULhSg=	C0085631	agitation		rare	0	0.001
-2554	%2Fw7LFfULhSg=	C0085631	restlessness		rare	0	0.001
-2554	+rsjypmxmnA=	C0009676	confusion		rare	0	0.001
-2554	+rsjypmxmnA=	C0018524	hallucinations		rare	0	0.001
-2554	+rsjypmxmnA=	C0085631	agitation		rare	0	0.001
-2554	+rsjypmxmnA=	C0085631	restlessness		rare	0	0.001
-2554	020712s025lbl	C0009676	confusion		potential	0	0
-2554	020712s025lbl	C0012833	Dizziness		potential	0	0
-2554	020712s025lbl	C0013144	drowsiness		potential	0	0
-2554	020712s025lbl	C0085631	agitation		potential	0	0
-2554	020712s025lbl	C0233763	visual hallucinations		potential	0	0
-2554	021710lbl	C0009676	confusion		potential	0	0
-2554	021710lbl	C0012833	Dizziness		potential	0	0
-2554	021710lbl	C0013144	drowsiness		potential	0	0
-2554	021710lbl	C0085631	agitation		potential	0	0
-2554	021710lbl	C0233763	visual hallucinations		potential	0	0
-2554	021710s003lbl	C0009676	confusion		potential	0	0
-2554	021710s003lbl	C0012833	Dizziness		potential	0	0
-2554	021710s003lbl	C0013144	drowsiness		potential	0	0
-2554	021710s003lbl	C0085631	agitation		potential	0	0
-2554	021710s003lbl	C0233763	visual hallucinations		potential	0	0
-2554	2006_-_Jan_PI_-_Carbatrol_PI	C0009676	confusion		potential	0	0
-2554	2006_-_Jan_PI_-_Carbatrol_PI	C0012833	Dizziness		potential	0	0
-2554	2006_-_Jan_PI_-_Carbatrol_PI	C0013144	drowsiness		potential	0	0
-2554	2006_-_Jan_PI_-_Carbatrol_PI	C0085631	agitation		potential	0	0
-2554	2006_-_Jan_PI_-_Carbatrol_PI	C0233763	visual hallucinations		potential	0	0
-2554	20070614_06F1B7DD-15F1-4385-B984-7E465966AACA	C0002622	Amnesia		8%	0.08	0.08
-2554	20070614_06F1B7DD-15F1-4385-B984-7E465966AACA	C0003467	Anxiety		7%	0.07	0.07
-2554	20070614_06F1B7DD-15F1-4385-B984-7E465966AACA	C0012833	DIZZINESS		44%	0.44	0.44
-2554	20070614_06F1B7DD-15F1-4385-B984-7E465966AACA	C0012833	DIZZINESS	placebo	12%	0.12	0.12
-2554	20070614_06F1B7DD-15F1-4385-B984-7E465966AACA	C0012833	Dizziness		16%	0.16	0.16
-2554	20070614_06F1B7DD-15F1-4385-B984-7E465966AACA	C0013144	SOMNOLENCE		32%	0.32	0.32
-2554	20070614_06F1B7DD-15F1-4385-B984-7E465966AACA	C0013144	SOMNOLENCE	placebo	13%	0.13	0.13
-2554	20070614_06F1B7DD-15F1-4385-B984-7E465966AACA	C0013144	Somnolence		12%	0.12	0.12
-2554	2qZ%2F%2FIZIldY=	C0009676	confusion		rare	0	0.001
-2554	2qZ%2F%2FIZIldY=	C0018524	hallucinations		rare	0	0.001
-2554	2qZ%2F%2FIZIldY=	C0085631	agitation		rare	0	0.001
-2554	2qZ%2F%2FIZIldY=	C0085631	restlessness		rare	0	0.001
-2554	OShxSiZK+o8=	C0009676	confusion		rare	0	0.001
-2554	OShxSiZK+o8=	C0018524	hallucinations		rare	0	0.001
-2554	OShxSiZK+o8=	C0085631	agitation		rare	0	0.001
-2554	OShxSiZK+o8=	C0085631	restlessness		rare	0	0.001
-2554	fxvk+9T7uZE=	C0009676	confusion		rare	0	0.001
-2554	fxvk+9T7uZE=	C0018524	hallucinations		rare	0	0.001
-2554	fxvk+9T7uZE=	C0085631	agitation		rare	0	0.001
-2554	fxvk+9T7uZE=	C0085631	restlessness		rare	0	0.001
-2554	pdr/CARBAMAZEPINE	C0012833	DIZZINESS		12%	0.12	0.12
-2554	pdr/CARBAMAZEPINE	C0012833	DIZZINESS		44%	0.44	0.44
-2554	pdr/CARBAMAZEPINE	C0012833	DIZZINESS	placebo	12%	0.12	0.12
-2554	pdr/CARBAMAZEPINE	C0013144	SOMNOLENCE		13%	0.13	0.13
-2554	pdr/CARBAMAZEPINE	C0013144	SOMNOLENCE		32%	0.32	0.32
-2554	pdr/CARBAMAZEPINE	C0013144	SOMNOLENCE	placebo	13%	0.13	0.13
-2576	20080208_6297cf20-830a-11dc-94c8-0002a5d5c51b	C0012833	Dizziness		6.81%	0.0681004	0.0681004
-2576	20080208_6297cf20-830a-11dc-94c8-0002a5d5c51b	C0012833	Dizziness		7.85%	0.0784672	0.0784672
-2576	20080208_6297cf20-830a-11dc-94c8-0002a5d5c51b	C0012833	Dizziness	placebo	1.96%	0.0196429	0.0196429
-2576	20080208_6297cf20-830a-11dc-94c8-0002a5d5c51b	C0012833	dizziness		postmarketing	0	0.001
-2576	20080208_6297cf20-830a-11dc-94c8-0002a5d5c51b	C0013144	Drowsiness		13.3%	0.133212	0.133212
-2576	20080208_6297cf20-830a-11dc-94c8-0002a5d5c51b	C0013144	Drowsiness		16.8%	0.168459	0.168459
-2576	20080208_6297cf20-830a-11dc-94c8-0002a5d5c51b	C0013144	Drowsiness		postmarketing	0	0.001
-2576	20080208_6297cf20-830a-11dc-94c8-0002a5d5c51b	C0013144	Drowsiness	placebo	5.54%	0.0553571	0.0553571
-2576	20080208_6297cf20-830a-11dc-94c8-0002a5d5c51b	C0022107	irritability		postmarketing	0	0.001
-2576	20080208_6297cf20-830a-11dc-94c8-0002a5d5c51b	C0085631	agitation		postmarketing	0	0.001
-2578	pdr/CARMUSTINE__BCNU_	C0009676	Confusion		10%	0.1	0.1
-2578	pdr/CARMUSTINE__BCNU_	C0009676	Confusion		8.18%	0.0818182	0.0818182
-2578	pdr/CARMUSTINE__BCNU_	C0013144	Somnolence		10.9%	0.109091	0.109091
-2578	pdr/CARMUSTINE__BCNU_	C0013144	Somnolence		13.6%	0.136364	0.136364
-2578	pdr/CARMUSTINE__BCNU_	C0085628	Stupor		6.36%	0.0636364	0.0636364
-2578	pdr/Gliadel_Wafer	C0009676	Confusion		10%	0.1	0.1
-2578	pdr/Gliadel_Wafer	C0009676	Confusion		8.18%	0.0818182	0.0818182
-2578	pdr/Gliadel_Wafer	C0013144	Somnolence		10.9%	0.109091	0.109091
-2578	pdr/Gliadel_Wafer	C0013144	Somnolence		13.6%	0.136364	0.136364
-2578	pdr/Gliadel_Wafer	C0085628	Stupor		6.36%	0.0636364	0.0636364
-2609	20061201_0878bdc2-0410-4938-9890-96523aa81c2f	C0009676	Confusion		postmarketing	0	0.001
-2622	050679s028lbl	C0009676	confusion		postmarketing	0	0.001
-2622	050679s028lbl	C0018524	hallucinations		postmarketing	0	0.001
-2622	050679s028lbl	C0085628	stupor		postmarketing	0	0.001
-2622	1z01YMwUv2w=	C0009676	confusion		postmarketing	0	0.001
-2622	1z01YMwUv2w=	C0018524	hallucinations		postmarketing	0	0.001
-2622	1z01YMwUv2w=	C0085628	stupor		postmarketing	0	0.001
-2622	2003_-_03MAR_PI_-_Maxipime_PI	C0009676	confusion		postmarketing	0	0.001
-2622	2003_-_03MAR_PI_-_Maxipime_PI	C0018524	hallucinations		postmarketing	0	0.001
-2622	2003_-_03MAR_PI_-_Maxipime_PI	C0085628	stupor		postmarketing	0	0.001
-2622	20080904_BE5F8CA6-7232-423A-A2D5-CCCB7ABE7921	C0009676	confusion		postmarketing	0	0.001
-2622	20080904_BE5F8CA6-7232-423A-A2D5-CCCB7ABE7921	C0018524	hallucinations		postmarketing	0	0.001
-2622	20080904_BE5F8CA6-7232-423A-A2D5-CCCB7ABE7921	C0085628	stupor		postmarketing	0	0.001
-2622	50679se2-021_maxipime_lbl	C0009676	confusion		postmarketing	0	0.001
-2622	50679se2-021_maxipime_lbl	C0018524	hallucinations		postmarketing	0	0.001
-2622	50679se2-021_maxipime_lbl	C0085628	stupor		postmarketing	0	0.001
-2622	P8usQqU2THY=	C0009676	confusion		postmarketing	0	0.001
-2622	P8usQqU2THY=	C0018524	hallucinations		postmarketing	0	0.001
-2622	P8usQqU2THY=	C0085628	stupor		postmarketing	0	0.001
-2656	5gP6vrHvIpU=	C0012833	Dizziness		postmarketing	0	0.001
-2656	8nnxtLa96j8=	C0012833	Dizziness		postmarketing	0	0.001
-2656	ASSMc6jd5Rs=	C0012833	Dizziness		postmarketing	0	0.001
-2656	E1BnWtGryyw=	C0012833	Dizziness		postmarketing	0	0.001
-2656	L7tsFTmrf94=	C0012833	Dizziness		postmarketing	0	0.001
-2656	OsYGC6ztY1c=	C0012833	Dizziness		postmarketing	0	0.001
-2656	TzvRIg8LjjA=	C0012833	Dizziness		postmarketing	0	0.001
-2656	daGRpXykIDE=	C0012833	Dizziness		postmarketing	0	0.001
-2656	ixbhHtrrY5o=	C0012833	Dizziness		postmarketing	0	0.001
-2658	H2FoQu0JcZA=	C0013144	drowsiness		potential	0	0
-2658	YfMJLl%2FqiGI=	C0013144	drowsiness		potential	0	0
-2658	defEbCVqD%2FU=	C0013144	drowsiness		potential	0	0
-2658	meq0O8zV8xE=	C0013144	drowsiness		potential	0	0
-2662	1FebthOyaSE=	C0009676	Confusion		postmarketing	0	0.001
-2662	1FebthOyaSE=	C0018524	hallucinations		postmarketing	0	0.001
-2662	20080208_8D52185D-421F-4E34-8DB7-F7676DB2A226	C0012833	Dizziness		2%	0.02	0.02
-2662	20080208_8D52185D-421F-4E34-8DB7-F7676DB2A226	C0012833	Dizziness	placebo	1.7%	0.017	0.017
-2662	20998s10lbl	C0012833	dizziness		postmarketing	0	0.001
-2662	pdr/CELECOXIB	C0012833	Dizziness		1.7%	0.017	0.017
-2662	pdr/CELECOXIB	C0012833	Dizziness		2%	0.02	0.02
-2662	pdr/CELECOXIB	C0012833	Dizziness	placebo	1.7%	0.017	0.017
-2662	pdr/CELECOXIB	C0012833	Dizziness	placebo	2.6%	0.026	0.026
-2662	pdr/Celebrex_Capsules	C0012833	Dizziness		1.7%	0.017	0.017
-2662	pdr/Celebrex_Capsules	C0012833	Dizziness		2%	0.02	0.02
-2662	pdr/Celebrex_Capsules	C0012833	Dizziness	placebo	1.7%	0.017	0.017
-2662	pdr/Celebrex_Capsules	C0012833	Dizziness	placebo	2.6%	0.026	0.026
-2662	uf0chUhmYBo=	C0009676	Confusion		postmarketing	0	0.001
-2662	uf0chUhmYBo=	C0018524	hallucinations		postmarketing	0	0.001
-2675	CmuSI0k+3oc=	C0012833	dizziness		postmarketing	0	0.001
-2675	HRljlZdpzS8=	C0012833	dizziness		postmarketing	0	0.001
-2676	20740S18lbl	C0013144	somnolence		postmarketing	0	0.001
-2676	20740S19lbl	C0013144	somnolence		postmarketing	0	0.001
-2676	20740S6lbl	C0013144	somnolence		postmarketing	0	0.001
-2678	20061114_ECB84B38-ED22-48B0-861C-D09CF8F101C9	C0013144	Somnolence		1.9%	0.019	0.019
-2678	20061114_ECB84B38-ED22-48B0-861C-D09CF8F101C9	C0013144	Somnolence		4.2%	0.042	0.042
-2678	20061114_ECB84B38-ED22-48B0-861C-D09CF8F101C9	C0013144	Somnolence	placebo	1.3%	0.013	0.013
-2678	20061114_ECB84B38-ED22-48B0-861C-D09CF8F101C9	C0018524	hallucinations		postmarketing	0	0.001
-2678	20080605_88313e5f-9426-4aac-8909-d56bde6f584f	C0013144	Somnolence		2.88%	0.0288066	0.0288066
-2678	20080605_88313e5f-9426-4aac-8909-d56bde6f584f	C0013144	Somnolence		5.23%	0.0522565	0.0522565
-2678	20080605_88313e5f-9426-4aac-8909-d56bde6f584f	C0013144	Somnolence		5.7%	0.0570093	0.0570093
-2678	20080605_88313e5f-9426-4aac-8909-d56bde6f584f	C0013144	Somnolence	placebo	0.417%	0.00416667	0.00416667
-2678	20080605_88313e5f-9426-4aac-8909-d56bde6f584f	C0013144	Somnolence	placebo	1.75%	0.0175439	0.0175439
-2678	20080605_88313e5f-9426-4aac-8909-d56bde6f584f	C0018524	hallucinations		postmarketing	0	0.001
-2678	20080605_88313e5f-9426-4aac-8909-d56bde6f584f	C0085631	agitation		postmarketing	0	0.001
-2678	20080710_dd9ae7a8-35dd-4c50-8be6-d06188f4c037	C0013144	Somnolence		1.9%	0.019	0.019
-2678	20080710_dd9ae7a8-35dd-4c50-8be6-d06188f4c037	C0013144	Somnolence		4.2%	0.042	0.042
-2678	20080710_dd9ae7a8-35dd-4c50-8be6-d06188f4c037	C0013144	Somnolence	placebo	1.3%	0.013	0.013
-2678	20080710_dd9ae7a8-35dd-4c50-8be6-d06188f4c037	C0018524	hallucinations		postmarketing	0	0.001
-2678	20081126_46EB2941-BDA1-4553-84E4-7AC37A60DB07	C0013144	Somnolence		1.3%	0.013	0.013
-2678	20081126_46EB2941-BDA1-4553-84E4-7AC37A60DB07	C0013144	Somnolence		1.9%	0.019	0.019
-2678	20081126_46EB2941-BDA1-4553-84E4-7AC37A60DB07	C0013144	Somnolence		4.2%	0.042	0.042
-2678	pdr/Zyrtec_Chewable_Tablets	C0013144	Somnolence		1.3%	0.013	0.013
-2678	pdr/Zyrtec_Chewable_Tablets	C0013144	Somnolence		1.9%	0.019	0.019
-2678	pdr/Zyrtec_Chewable_Tablets	C0013144	Somnolence		4.2%	0.042	0.042
-2678	pdr/Zyrtec_Chewable_Tablets	C0013144	Somnolence	placebo	1.3%	0.013	0.013
-2678	pdr/Zyrtec_Chewable_Tablets	C0013144	Somnolence	placebo	1.9%	0.019	0.019
-2678	pdr/Zyrtec_Syrup	C0013144	Somnolence		1.3%	0.013	0.013
-2678	pdr/Zyrtec_Syrup	C0013144	Somnolence		1.9%	0.019	0.019
-2678	pdr/Zyrtec_Syrup	C0013144	Somnolence		4.2%	0.042	0.042
-2678	pdr/Zyrtec_Syrup	C0013144	Somnolence	placebo	1.3%	0.013	0.013
-2678	pdr/Zyrtec_Syrup	C0013144	Somnolence	placebo	1.9%	0.019	0.019
-2678	pdr/Zyrtec_Tablets	C0013144	Somnolence		1.3%	0.013	0.013
-2678	pdr/Zyrtec_Tablets	C0013144	Somnolence		1.9%	0.019	0.019
-2678	pdr/Zyrtec_Tablets	C0013144	Somnolence		4.2%	0.042	0.042
-2678	pdr/Zyrtec_Tablets	C0013144	Somnolence	placebo	1.3%	0.013	0.013
-2678	pdr/Zyrtec_Tablets	C0013144	Somnolence	placebo	1.9%	0.019	0.019
-2751	+vvlSXpu5Gg=	C0012833	dizziness		postmarketing	0	0.001
-2751	0aZEIt+n4Zk=	C0012833	dizziness		postmarketing	0	0.001
-2751	8qlOMUeuUR0=	C0012833	dizziness		postmarketing	0	0.001
-2751	NcV6sxYuMcg=	C0012833	dizziness		postmarketing	0	0.001
-2751	R9OJqU301gs=	C0012833	dizziness		postmarketing	0	0.001
-2751	XcrzzQNsQqM=	C0012833	dizziness		postmarketing	0	0.001
-2751	o%2Fwz3G3RbnA=	C0012833	dizziness		postmarketing	0	0.001
-2751	pmzK3o+FShQ=	C0012833	dizziness		postmarketing	0	0.001
-2751	pzRi1xDlJbk=	C0012833	dizziness		postmarketing	0	0.001
-2764	019537s65lbl	C0009676	confusion		postmarketing	0	0.001
-2764	019537s65lbl	C0011206	delirium		postmarketing	0	0.001
-2764	019537s65lbl	C0085631	Agitation		postmarketing	0	0.001
-2764	019847s39lbl	C0009676	confusion		postmarketing	0	0.001
-2764	019847s39lbl	C0011206	delirium		postmarketing	0	0.001
-2764	019847s39lbl	C0085631	Agitation		postmarketing	0	0.001
-2764	019857s46lbl	C0009676	confusion		postmarketing	0	0.001
-2764	019857s46lbl	C0011206	delirium		postmarketing	0	0.001
-2764	019857s46lbl	C0085631	Agitation		postmarketing	0	0.001
-2764	020780s24lbl	C0009676	confusion		postmarketing	0	0.001
-2764	020780s24lbl	C0011206	delirium		postmarketing	0	0.001
-2764	020780s24lbl	C0085631	Agitation		postmarketing	0	0.001
-2764	021744lbl	C0003467	anxiety		postmarketing	0	0.001
-2764	021744lbl	C0009676	confusion		postmarketing	0	0.001
-2764	021744lbl	C0011206	delirium		postmarketing	0	0.001
-2764	021744lbl	C0013144	drowsiness		postmarketing	0	0.001
-2764	021744lbl	C0018524	hallucinations		postmarketing	0	0.001
-2764	021744lbl	C0085631	agitation		postmarketing	0	0.001
-2764	021744lbl	C0085631	restlessness		postmarketing	0	0.001
-2764	021744lbl	C0220870	lightheadedness		postmarketing	0	0.001
-2764	021744lbl	C0564408	manic		postmarketing	0	0.001
-2764	021744s002lbl	C0003467	anxiety		postmarketing	0	0.001
-2764	021744s002lbl	C0009676	confusion		postmarketing	0	0.001
-2764	021744s002lbl	C0011206	delirium		postmarketing	0	0.001
-2764	021744s002lbl	C0013144	drowsiness		postmarketing	0	0.001
-2764	021744s002lbl	C0018524	hallucinations		postmarketing	0	0.001
-2764	021744s002lbl	C0085631	agitation		postmarketing	0	0.001
-2764	021744s002lbl	C0085631	restlessness		postmarketing	0	0.001
-2764	021744s002lbl	C0220870	lightheadedness		postmarketing	0	0.001
-2764	021744s002lbl	C0564408	manic		postmarketing	0	0.001
-2764	021744s003lbl	C0003467	anxiety		postmarketing	0	0.001
-2764	021744s003lbl	C0009676	confusion		postmarketing	0	0.001
-2764	021744s003lbl	C0011206	delirium		postmarketing	0	0.001
-2764	021744s003lbl	C0013144	drowsiness		postmarketing	0	0.001
-2764	021744s003lbl	C0018524	hallucinations		postmarketing	0	0.001
-2764	021744s003lbl	C0085631	agitation		postmarketing	0	0.001
-2764	021744s003lbl	C0085631	restlessness		postmarketing	0	0.001
-2764	021744s003lbl	C0220870	lightheadedness		postmarketing	0	0.001
-2764	021744s003lbl	C0564408	manic		postmarketing	0	0.001
-2764	021744s004lbl	C0003467	anxiety		postmarketing	0	0.001
-2764	021744s004lbl	C0009676	confusion		postmarketing	0	0.001
-2764	021744s004lbl	C0011206	delirium		postmarketing	0	0.001
-2764	021744s004lbl	C0013144	drowsiness		postmarketing	0	0.001
-2764	021744s004lbl	C0018524	hallucinations		postmarketing	0	0.001
-2764	021744s004lbl	C0085631	agitation		postmarketing	0	0.001
-2764	021744s004lbl	C0085631	restlessness		postmarketing	0	0.001
-2764	021744s004lbl	C0220870	lightheadedness		postmarketing	0	0.001
-2764	021744s004lbl	C0564408	manic		postmarketing	0	0.001
-2764	021744s005lbl	C0003467	anxiety		postmarketing	0	0.001
-2764	021744s005lbl	C0009676	confusion		postmarketing	0	0.001
-2764	021744s005lbl	C0011206	delirium		postmarketing	0	0.001
-2764	021744s005lbl	C0013144	drowsiness		postmarketing	0	0.001
-2764	021744s005lbl	C0018524	hallucinations		postmarketing	0	0.001
-2764	021744s005lbl	C0085631	agitation		postmarketing	0	0.001
-2764	021744s005lbl	C0085631	restlessness		postmarketing	0	0.001
-2764	021744s005lbl	C0220870	lightheadedness		postmarketing	0	0.001
-2764	021744s005lbl	C0564408	manic		postmarketing	0	0.001
-2764	021744s008lbl	C0003467	anxiety		postmarketing	0	0.001
-2764	021744s008lbl	C0009676	confusion		postmarketing	0	0.001
-2764	021744s008lbl	C0011206	delirium		postmarketing	0	0.001
-2764	021744s008lbl	C0013144	drowsiness		postmarketing	0	0.001
-2764	021744s008lbl	C0018524	hallucinations		postmarketing	0	0.001
-2764	021744s008lbl	C0085631	agitation		postmarketing	0	0.001
-2764	021744s008lbl	C0085631	restlessness		postmarketing	0	0.001
-2764	021744s008lbl	C0220870	lightheadedness		postmarketing	0	0.001
-2764	021744s008lbl	C0564408	manic		postmarketing	0	0.001
-2764	19537s049,19857s031,19847se5-027,20780se5-013_cipro_lbl	C0009676	confusion		postmarketing	0	0.001
-2764	19537s049,19857s031,19847se5-027,20780se5-013_cipro_lbl	C0011206	delirium		postmarketing	0	0.001
-2764	19537s049,19857s031,19847se5-027,20780se5-013_cipro_lbl	C0085631	Agitation		postmarketing	0	0.001
-2764	19537slr048,050,051,20780slr012,014,015_cipro_lbl	C0009676	confusion		postmarketing	0	0.001
-2764	19537slr048,050,051,20780slr012,014,015_cipro_lbl	C0011206	delirium		postmarketing	0	0.001
-2764	19537slr048,050,051,20780slr012,014,015_cipro_lbl	C0085631	Agitation		postmarketing	0	0.001
-2764	2004_-_jul_PI_-_CiproXR_PI	C0003467	anxiety		postmarketing	0	0.001
-2764	2004_-_jul_PI_-_CiproXR_PI	C0009676	confusion		postmarketing	0	0.001
-2764	2004_-_jul_PI_-_CiproXR_PI	C0011206	delirium		postmarketing	0	0.001
-2764	2004_-_jul_PI_-_CiproXR_PI	C0013144	drowsiness		postmarketing	0	0.001
-2764	2004_-_jul_PI_-_CiproXR_PI	C0018524	hallucinations		postmarketing	0	0.001
-2764	2004_-_jul_PI_-_CiproXR_PI	C0085631	agitation		postmarketing	0	0.001
-2764	2004_-_jul_PI_-_CiproXR_PI	C0085631	restlessness		postmarketing	0	0.001
-2764	2004_-_jul_PI_-_CiproXR_PI	C0220870	lightheadedness		postmarketing	0	0.001
-2764	2004_-_jul_PI_-_CiproXR_PI	C0564408	manic		postmarketing	0	0.001
-2764	2004_-_jul_PI_-_Cipro_IV_PI	C0009676	confusion		postmarketing	0	0.001
-2764	2004_-_jul_PI_-_Cipro_IV_PI	C0011206	delirium		postmarketing	0	0.001
-2764	2004_-_jul_PI_-_Cipro_IV_PI	C0085631	Agitation		postmarketing	0	0.001
-2764	2004_-_jul_PI_-_Cipro_PI	C0009676	confusion		postmarketing	0	0.001
-2764	2004_-_jul_PI_-_Cipro_PI	C0011206	delirium		postmarketing	0	0.001
-2764	2004_-_jul_PI_-_Cipro_PI	C0085631	Agitation		postmarketing	0	0.001
-2764	2004_-_mar_PI_-_Cipro_PI	C0009676	confusion		postmarketing	0	0.001
-2764	2004_-_mar_PI_-_Cipro_PI	C0011206	delirium		postmarketing	0	0.001
-2764	2004_-_mar_PI_-_Cipro_PI	C0085631	Agitation		postmarketing	0	0.001
-2764	2005_-_Jan_PI_-_Cipro_oral_PI	C0009676	confusion		postmarketing	0	0.001
-2764	2005_-_Jan_PI_-_Cipro_oral_PI	C0011206	delirium		postmarketing	0	0.001
-2764	2005_-_Jan_PI_-_Cipro_oral_PI	C0085631	Agitation		postmarketing	0	0.001
-2764	2005_-_MAY_PI_-_CiproXR_PI	C0003467	anxiety		postmarketing	0	0.001
-2764	2005_-_MAY_PI_-_CiproXR_PI	C0009676	confusion		postmarketing	0	0.001
-2764	2005_-_MAY_PI_-_CiproXR_PI	C0011206	delirium		postmarketing	0	0.001
-2764	2005_-_MAY_PI_-_CiproXR_PI	C0013144	drowsiness		postmarketing	0	0.001
-2764	2005_-_MAY_PI_-_CiproXR_PI	C0018524	hallucinations		postmarketing	0	0.001
-2764	2005_-_MAY_PI_-_CiproXR_PI	C0085631	agitation		postmarketing	0	0.001
-2764	2005_-_MAY_PI_-_CiproXR_PI	C0085631	restlessness		postmarketing	0	0.001
-2764	2005_-_MAY_PI_-_CiproXR_PI	C0220870	lightheadedness		postmarketing	0	0.001
-2764	2005_-_MAY_PI_-_CiproXR_PI	C0564408	manic		postmarketing	0	0.001
-2764	2005_-_MAY_PI_-_Cipro_IV_PI	C0009676	confusion		postmarketing	0	0.001
-2764	2005_-_MAY_PI_-_Cipro_IV_PI	C0011206	delirium		postmarketing	0	0.001
-2764	2005_-_MAY_PI_-_Cipro_IV_PI	C0085631	Agitation		postmarketing	0	0.001
-2764	20070111_2ba2b8ee-c31a-40f9-9d63-e672e8854a83	C0009676	confusion		postmarketing	0	0.001
-2764	20070111_2ba2b8ee-c31a-40f9-9d63-e672e8854a83	C0011206	delirium		postmarketing	0	0.001
-2764	20070111_2ba2b8ee-c31a-40f9-9d63-e672e8854a83	C0085631	Agitation		postmarketing	0	0.001
-2764	20071120_FF17B6D9-4A76-4CCE-AF88-AA8316018BE6	C0003467	anxiety		postmarketing	0	0.001
-2764	20071120_FF17B6D9-4A76-4CCE-AF88-AA8316018BE6	C0009676	confusion		postmarketing	0	0.001
-2764	20071120_FF17B6D9-4A76-4CCE-AF88-AA8316018BE6	C0011206	delirium		postmarketing	0	0.001
-2764	20071120_FF17B6D9-4A76-4CCE-AF88-AA8316018BE6	C0013144	drowsiness		postmarketing	0	0.001
-2764	20071120_FF17B6D9-4A76-4CCE-AF88-AA8316018BE6	C0018524	hallucinations		postmarketing	0	0.001
-2764	20071120_FF17B6D9-4A76-4CCE-AF88-AA8316018BE6	C0085631	agitation		postmarketing	0	0.001
-2764	20071120_FF17B6D9-4A76-4CCE-AF88-AA8316018BE6	C0085631	restlessness		postmarketing	0	0.001
-2764	20071120_FF17B6D9-4A76-4CCE-AF88-AA8316018BE6	C0220870	lightheadedness		postmarketing	0	0.001
-2764	20071120_FF17B6D9-4A76-4CCE-AF88-AA8316018BE6	C0564408	manic		postmarketing	0	0.001
-2764	2007_-_Jun_PI_-_CiproXR_PI	C0003467	anxiety		postmarketing	0	0.001
-2764	2007_-_Jun_PI_-_CiproXR_PI	C0009676	confusion		postmarketing	0	0.001
-2764	2007_-_Jun_PI_-_CiproXR_PI	C0011206	delirium		postmarketing	0	0.001
-2764	2007_-_Jun_PI_-_CiproXR_PI	C0013144	drowsiness		postmarketing	0	0.001
