DEXTROSE 5% AND SODIUM CHLORIDE 0.2% IN PLASTIC CONTAINER	DEXTROSE; SODIUM CHLORIDE	combination		http://www.fda.gov/cder/foi/label/2004/19631s023lbl.pdf	19631s023lbl
DEXTROSE 2.5% AND SODIUM CHLORIDE 0.2% IN PLASTIC CONTAINER	DEXTROSE; SODIUM CHLORIDE	combination		http://www.fda.gov/cder/foi/label/2004/19631s023lbl.pdf	19631s023lbl
DEXTROSE 10% AND SODIUM CHLORIDE 0.2% IN PLASTIC CONTAINER	DEXTROSE; SODIUM CHLORIDE	combination		http://www.fda.gov/cder/foi/label/2004/19631s023lbl.pdf	19631s023lbl
DEXTROSE 5% AND SODIUM CHLORIDE 0.11% IN PLASTIC CONTAINER	DEXTROSE; SODIUM CHLORIDE	combination		http://www.fda.gov/cder/foi/label/2004/19631s023lbl.pdf	19631s023lbl
DEXTROSE 2.5% AND SODIUM CHLORIDE 0.11% IN PLASTIC CONTAINER	DEXTROSE; SODIUM CHLORIDE	combination		http://www.fda.gov/cder/foi/label/2004/19631s023lbl.pdf	19631s023lbl
DEXTROSE 10% AND SODIUM CHLORIDE 0.11% IN PLASTIC CONTAINER	DEXTROSE; SODIUM CHLORIDE	combination		http://www.fda.gov/cder/foi/label/2004/19631s023lbl.pdf	19631s023lbl
ELMIRON	PENTOSAN POLYSULFATE SODIUM	not found		http://www.fda.gov/cder/foi/label/2008/020193s007lbl.pdf	020193s007lbl
BUTISOL SODIUM	BUTABARBITAL SODIUM	not found		http://www.fda.gov/cder/foi/label/2007/000793s025lbl.pdf	000793s025lbl
COLY-MYCIN M	COLISTIMETHATE SODIUM	not found		http://www.fda.gov/cder/foi/label/2006/050108s024lbl.pdf	050108s024lbl
ELMIRON	PENTOSAN POLYSULFATE SODIUM	not found		http://www.fda.gov/cder/foi/label/2006/020193s004lbl.pdf	020193s004lbl
ELMIRON	PENTOSAN POLYSULFATE SODIUM	not found		http://www.fda.gov/cder/foi/label/2004/20193s003lbl.pdf	20193s003lbl
FML-S	FLUOROMETHOLONE; SULFACETAMIDE SODIUM	combination		http://www.fda.gov/cder/foi/label/2005/19525S010lbl.pdf	19525S010lbl
BREVITAL SODIUM	METHOHEXITAL SODIUM		9034	http://www.fda.gov/cder/foi/label/2008/011559s041lbl.pdf	011559s041lbl
BREVITAL SODIUM	METHOHEXITAL SODIUM		9034	http://www.fda.gov/cder/foi/label/2004/11559slr037_brevital_lbl.pdf	11559slr037_brevital_lbl
LEVOTHYROXINE SODIUM	LEVOTHYROXINE SODIUM		853	http://www.fda.gov/cder/foi/label/2002/076187lbl.pdf	076187lbl
HEPARIN SODIUM	HEPARIN SODIUM		772	http://www.fda.gov/cder/foi/label/2008/017029s108lbl.pdf	017029s108lbl
HEPARIN SODIUM	HEPARIN SODIUM		772	http://www.fda.gov/cder/foi/label/2007/017037s161lbl.pdf	017037s161lbl
HEP-LOCK U/P	HEPARIN SODIUM		772	http://www.fda.gov/cder/foi/label/2007/017037s161lbl.pdf	017037s161lbl
HEPARIN SODIUM	HEPARIN SODIUM		772	http://www.fda.gov/cder/foi/label/2006/017037s158lbl.pdf	017037s158lbl
HEP-LOCK U/P	HEPARIN SODIUM		772	http://www.fda.gov/cder/foi/label/2006/017037s158lbl.pdf	017037s158lbl
WARFARIN SODIUM	WARFARIN SODIUM		6691	http://www.fda.gov/cder/foi/label/2007/040415s003lbl.pdf	040415s003lbl
WARFARIN SODIUM	WARFARIN SODIUM		6691	http://www.fda.gov/cder/foi/anda/99/40301_Warfarin%20Sodium_Prntlbl.pdf	40301_Warfarin%20Sodium_Prntlbl
FOSPHENYTOIN SODIUM	FOSPHENYTOIN SODIUM		56339	http://www.fda.gov/cder/foi/label/2007/078277s000lbl.pdf	078277s000lbl
FOSPHENYTOIN SODIUM	FOSPHENYTOIN SODIUM		56339	http://www.fda.gov/cder/foi/label/2007/078158s000lbl.pdf	078158s000lbl
FOSPHENYTOIN SODIUM	FOSPHENYTOIN SODIUM		56339	http://www.fda.gov/cder/foi/label/2007/078137s0000lbl.pdf	078137s0000lbl
FOSPHENYTOIN SODIUM	FOSPHENYTOIN SODIUM		56339	http://www.fda.gov/cder/foi/label/2007/078126s000lbl.pdf	078126s000lbl
FOSPHENYTOIN SODIUM	FOSPHENYTOIN SODIUM		56339	http://www.fda.gov/cder/foi/label/2007/078052s000lbl.pdf	078052s000lbl
FOSPHENYTOIN SODIUM	FOSPHENYTOIN SODIUM		56339	http://www.fda.gov/cder/foi/label/2007/077989s000lbl.pdf	077989s000lbl
FOSPHENYTOIN SODIUM	FOSPHENYTOIN SODIUM		56339	http://www.fda.gov/cder/foi/label/2007/077481s000lbl.pdf	077481s000lbl
FOSPHENYTOIN SODIUM	FOSPHENYTOIN SODIUM		56339	http://www.fda.gov/cder/foi/label/2007/076886s000lbl.pdf	076886s000lbl
RISEDRONATE SODIUM	RISEDRONATE SODIUM		5245	http://www.fda.gov/cder/foi/label/2007/077132s000lbl.pdf	077132s000lbl
PROTONIX IV	PANTOPRAZOLE SODIUM		4679	http://www.fda.gov/cder/foi/nda/2001/20988_Protonix_prntlbl.pdf	20988_Protonix_prntlbl
PROTONIX IV	PANTOPRAZOLE SODIUM		4679	http://www.fda.gov/cder/foi/label/2005/020988s032lbl.pdf	020988s032lbl
PROTONIX IV	PANTOPRAZOLE SODIUM		4679	http://www.fda.gov/cder/foi/label/2005/020988s031lbl.pdf	020988s031lbl
PROTONIX IV	PANTOPRAZOLE SODIUM		4679	http://www.fda.gov/cder/foi/label/2004/20988slr025_protonix_lbl.pdf	20988slr025_protonix_lbl
PROTONIX IV	PANTOPRAZOLE SODIUM		4679	http://www.fda.gov/cder/foi/label/2004/20988slr020_protonix_lbl.pdf	20988slr020_protonix_lbl
PROTONIX IV	PANTOPRAZOLE SODIUM		4679	http://www.fda.gov/cder/foi/label/2004/20988slr019_protonix_lbl.pdf	20988slr019_protonix_lbl
PROTONIX IV	PANTOPRAZOLE SODIUM		4679	http://www.fda.gov/cder/foi/label/2004/20988slr015_protonix_lbl.pdf	20988slr015_protonix_lbl
PROTONIX IV	PANTOPRAZOLE SODIUM		4679	http://www.fda.gov/cder/foi/label/2004/20988scf024_protonix_lbl.pdf	20988scf024_protonix_lbl
PROTONIX IV	PANTOPRAZOLE SODIUM		4679	http://www.fda.gov/cder/foi/label/2004/20988s027lbl.pdf	20988s027lbl
PROTONIX IV	PANTOPRAZOLE SODIUM		4679	http://www.fda.gov/cder/foi/label/2003/20988slr017_protonix_lbl.pdf	20988slr017_protonix_lbl
PROTONIX IV	PANTOPRAZOLE SODIUM		4679	http://www.fda.gov/cder/foi/label/2001/20988s3lbl.pdf	20988s3lbl
NEXIUM IV	ESOMEPRAZOLE SODIUM		4594	http://www.fda.gov/cder/foi/label/2006/021689s007lbl.pdf	021689s007lbl
NEXIUM IV	ESOMEPRAZOLE SODIUM		4594	http://www.fda.gov/cder/foi/label/2006/021689s006lbl.pdf	021689s006lbl
NEXIUM IV	ESOMEPRAZOLE SODIUM		4594	http://www.fda.gov/cder/foi/label/2006/021689s002lbl.pdf	021689s002lbl
NEXIUM IV	ESOMEPRAZOLE SODIUM		4594	http://www.fda.gov/cder/foi/label/2006/021689S003lbl.pdf	021689S003lbl
NEXIUM IV	ESOMEPRAZOLE SODIUM		4594	http://www.fda.gov/cder/foi/label/2005/021689lbl.pdf	021689lbl
METHOTREXATE SODIUM	METHOTREXATE SODIUM		4112	http://www.fda.gov/cder/foi/label/2004/11719slr106_methotrexate_lbl.pdf	11719slr106_methotrexate_lbl
METHOTREXATE LPF	METHOTREXATE SODIUM		4112	http://www.fda.gov/cder/foi/label/2004/11719slr106_methotrexate_lbl.pdf	11719slr106_methotrexate_lbl
METHOTREXATE SODIUM	METHOTREXATE SODIUM		4112	http://www.fda.gov/cder/foi/anda/99/40263_Methotrexate_Prntlbl.pdf	40263_Methotrexate_Prntlbl
INDOCIN I.V.	INDOMETHACIN SODIUM		3715	http://www.fda.gov/cder/foi/label/2007/018878s024lbl.pdf	018878s024lbl
INDOCIN I.V.	INDOMETHACIN SODIUM		3715	http://www.fda.gov/cder/foi/label/2006/018878s023lbl.pdf	018878s023lbl
CYTOVENE IV	GANCICLOVIR SODIUM		3454	http://www.fda.gov/cder/foi/label/2006/019661s030lbl.pdf	019661s030lbl
LESCOL XL	FLUVASTATIN SODIUM		3403	http://www.fda.gov/cder/foi/nda/2000/21-192_Lescol_Prntlbl.pdf	21-192_Lescol_Prntlbl
LESCOL XL	FLUVASTATIN SODIUM		3403	http://www.fda.gov/cder/foi/label/2001/21192s2lbl.pdf	21192s2lbl
DEPAKOTE ER	DIVALPROEX SODIUM		3121	http://www.fda.gov/cder/foi/label/2008/022267lbl.pdf	022267lbl
DEPAKOTE ER	DIVALPROEX SODIUM		3121	http://www.fda.gov/cder/foi/label/2008/021168s015lbl.pdf	021168s015lbl
DEPAKOTE ER	DIVALPROEX SODIUM		3121	http://www.fda.gov/cder/foi/label/2005/021168s012lbl.pdf	021168s012lbl
DEPAKOTE ER	DIVALPROEX SODIUM		3121	http://www.fda.gov/cder/foi/label/2003/21168se5-007_depakote_lbl.pdf	21168se5-007_depakote_lbl
DEPAKOTE ER	DIVALPROEX SODIUM		3121	http://www.fda.gov/cder/foi/label/2002/21168s1lbl.pdf	21168s1lbl
DEPAKOTE ER	DIVALPROEX SODIUM		3121	http://www.fda.gov/cder/foi/label/2002/20782_depakote_lbl.pdf	20782_depakote_lbl
DEPAKOTE ER	DIVALPROEX SODIUM		3121	http://www.fda.gov/cder/foi/label/2000/21168lbl.pdf	21168lbl
DICLOFENAC SODIUM	DICLOFENAC SODIUM		3032	http://www.fda.gov/cder/foi/nda/99/74986_Doclofenec%20Sodium_prntlbl.pdf	74986_Doclofenec%20Sodium_prntlbl
DICLOFENAC SODIUM	DICLOFENAC SODIUM		3032	http://www.fda.gov/cder/foi/label/1998/20809lbl.pdf	20809lbl
CROMOLYN SODIUM	CROMOLYN SODIUM		27686	http://www.fda.gov/cder/foi/anda/99/75-175_Cromolyn%20Sodium_prntlbl.pdf	75-175_Cromolyn%20Sodium_prntlbl
CROMOLYN SODIUM	CROMOLYN SODIUM		27686	http://www.fda.gov/cder/foi/anda/2001/75-702_Cromolyn%20Sodium_prntlbl.pdf	75-702_Cromolyn%20Sodium_prntlbl
CROMOLYN SODIUM	CROMOLYN SODIUM		27686	http://www.fda.gov/cder/foi/anda/2000/75-271_Cromolyn%20Sodium_prntlbl.pdf	75-271_Cromolyn%20Sodium_prntlbl
GEOCILLIN	CARBENICILLIN INDANYL SODIUM		2575	http://www.fda.gov/cder/foi/label/2008/050435s009lbl.pdf	050435s009lbl
EMCYT	ESTRAMUSTINE PHOSPHATE SODIUM		18140	http://www.fda.gov/cder/foi/label/2008/018045s023lbl.pdf	018045s023lbl
EMCYT	ESTRAMUSTINE PHOSPHATE SODIUM		18140	http://www.fda.gov/cder/foi/label/2003/18045slr021_emcyt_lbl.pdf	18045slr021_emcyt_lbl
NAPROXEN SODIUM	NAPROXEN SODIUM		1302	http://www.fda.gov/cder/foi/label/2006/021920s000lbl.pdf	021920s000lbl
FLUOCINOLONE ACETONIDE	DERMA SMOOTHE/FS LIQ 0.01%		3381	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=2goebcNjFrE=	2goebcNjFrE=
JANUMET	METFORMIN HYDROCHLORIDE; SITAGLIPTIN PHOSPHATE	combination		http://www.fda.gov/cder/foi/label/2008/022044s003s004lbl.pdf	022044s003s004lbl
JANUMET	METFORMIN HYDROCHLORIDE; SITAGLIPTIN PHOSPHATE	combination		http://www.fda.gov/cder/foi/label/2008/022044s002s005s006lbl.pdf	022044s002s005s006lbl
JANUMET	METFORMIN HYDROCHLORIDE; SITAGLIPTIN PHOSPHATE	combination		http://www.fda.gov/cder/foi/label/2007/022044lbl.pdf	022044lbl
PSEUDOEPHEDRINE HYDROCHLORIDE;IBUPROFEN	SUDAFED SINUS ADVANCE	combination		http://205.193.93.51/dpdonline/displayInfo.do?drugCode=Rr3Lr+5CG1c=	Rr3Lr+5CG1c=
ADVIL COLD AND SINUS	IBUPROFEN; PSEUDOEPHEDRINE HYDROCHLORIDE	combination		http://www.fda.gov/cder/foi/label/2003/21374SLR001_Advil_lbl.pdf	21374SLR001_Advil_lbl
ADVIL COLD AND SINUS	IBUPROFEN; PSEUDOEPHEDRINE HYDROCHLORIDE	combination		http://www.fda.gov/cder/foi/label/2002/21374lbl.pdf	21374lbl
ADVIL COLD AND SINUS	IBUPROFEN; PSEUDOEPHEDRINE HYDROCHLORIDE	combination		http://www.fda.gov/cder/foi/label/2001/19771S20lbl.pdf	19771S20lbl
CLOBETASOL PROPIONATE	CLOBEX SHAMPOO		32797	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=BjIGNw7HEzQ=	BjIGNw7HEzQ=
CICLOPIROX OLAMINE	STIEPROX SHAMPOO		2749	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=sILYght+QjE=	sILYght+QjE=
MIRALUMA	TECHNETIUM TC-99M SESTAMIBI KIT	not found		http://www.fda.gov/cder/foi/label/2008/019785s018lbl.pdf	019785s018lbl
CARDIOLITE	TECHNETIUM TC-99M SESTAMIBI KIT	not found		http://www.fda.gov/cder/foi/label/2008/019785s018lbl.pdf	019785s018lbl
PANTOPRAZOLE (PANTOPRAZOLE SODIUM SESQUIHYDRATE)	SANDOZ PANTOPRAZOLE		4679	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=a9UZHCmFzJc=	a9UZHCmFzJc=
PANTOPRAZOLE (PANTOPRAZOLE SODIUM SESQUIHYDRATE)	SANDOZ PANTOPRAZOLE		4679	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=RgbPqexIgDI=	RgbPqexIgDI=
PANTOPRAZOLE (PANTOPRAZOLE SODIUM SESQUIHYDRATE)	RATIO-PANTOPRAZOLE		4679	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=N+wZFFpJfH8=	N+wZFFpJfH8=
PANTOPRAZOLE (PANTOPRAZOLE SODIUM SESQUIHYDRATE)	RATIO-PANTOPRAZOLE		4679	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=FPjpmvByGdw=	FPjpmvByGdw=
PANTOPRAZOLE (PANTOPRAZOLE SODIUM SESQUIHYDRATE)	PMS-PANTOPRAZOLE		4679	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=46CVe4UUaYU=	46CVe4UUaYU=
PANTOPRAZOLE (PANTOPRAZOLE SODIUM SESQUIHYDRATE)	NOVO-PANTOPRAZOLE		4679	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=JDB1V1qPYZ8=	JDB1V1qPYZ8=
PANTOPRAZOLE (PANTOPRAZOLE SODIUM SESQUIHYDRATE)	NOVO-PANTOPRAZOLE		4679	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=80DkOk7u+u4=	80DkOk7u+u4=
PANTOPRAZOLE (PANTOPRAZOLE SODIUM SESQUIHYDRATE)	GEN-PANTOPRAZOLE		4679	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=Wp9uJSzUG6c=	Wp9uJSzUG6c=
PANTOPRAZOLE (PANTOPRAZOLE SODIUM SESQUIHYDRATE)	CO PANTOPRAZOLE		4679	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=02cUUDmcaeQ=	02cUUDmcaeQ=
CLOBETASOL PROPIONATE	DERMOVATE SCALP APPLICATION		32797	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=uqWiJQp5wFE=	uqWiJQp5wFE=
FENOFIBRATE	SANDOZ FENOFIBRATE S		3339	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=ZxnOLBXfrbI=	ZxnOLBXfrbI=
FENOFIBRATE	SANDOZ FENOFIBRATE S		3339	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=07K7JRwAHHo=	07K7JRwAHHo=
Potassium Chloride Extended Release Tablets			4873	http://www.fda.gov/medwatch/SAFETY/2008/Jun_PI/PotassiumChloride_PI.pdf	2008_-_Jun_PI_-_PotassiumChloride_PI
AVANDAMET	METFORMIN HYDROCHLORIDE; ROSIGLITAZONE MALEATE	combination		http://www.fda.gov/cder/foi/label/2007/021410s023lbl.pdf	021410s023lbl
AVANDAMET	METFORMIN HYDROCHLORIDE; ROSIGLITAZONE MALEATE	combination		http://www.fda.gov/cder/foi/label/2007/021410s022lbl.pdf	021410s022lbl
AVANDAMET	METFORMIN HYDROCHLORIDE; ROSIGLITAZONE MALEATE	combination		http://www.fda.gov/cder/foi/label/2007/021410s019lbl.pdf	021410s019lbl
AVANDAMET	METFORMIN HYDROCHLORIDE; ROSIGLITAZONE MALEATE	combination		http://www.fda.gov/cder/foi/label/2007/021410s016lbl.pdf	021410s016lbl
AVANDAMET	METFORMIN HYDROCHLORIDE; ROSIGLITAZONE MALEATE	combination		http://www.fda.gov/cder/foi/label/2006/021410s013lbl.pdf	021410s013lbl
AVANDAMET	METFORMIN HYDROCHLORIDE; ROSIGLITAZONE MALEATE	combination		http://www.fda.gov/cder/foi/label/2006/021410s010lbl.pdf	021410s010lbl
AVANDAMET	METFORMIN HYDROCHLORIDE; ROSIGLITAZONE MALEATE	combination		http://www.fda.gov/cder/foi/label/2005/21410s009lbl.pdf	21410s009lbl
AVANDAMET	METFORMIN HYDROCHLORIDE; ROSIGLITAZONE MALEATE	combination		http://www.fda.gov/cder/foi/label/2003/21410scf001_avandamet_lbl.pdf	21410scf001_avandamet_lbl
AVANDAMET	METFORMIN HYDROCHLORIDE; ROSIGLITAZONE MALEATE	combination		http://www.fda.gov/cder/foi/label/2002/21410lbl.pdf	21410lbl
RIFATER	ISONIAZID; PYRAZINAMIDE; RIFAMPIN	combination		http://www.fda.gov/cder/foi/label/2005/050705s005lbl.pdf	050705s005lbl
DESMOPRESSIN ACETATE	DDAVP RHINYLE		27991	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=JEex%2FzOMjfw=	JEex%2FzOMjfw=
PRANDIMET	METFORMIN HYDROCHLORIDE; REPAGLINIDE	combination		http://www.fda.gov/cder/foi/label/2008/022386lbl.pdf	022386lbl
LOPERAMIDE HYDROCHLORIDE	DIARRHEA RELIEF		3954	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=ev08rkjWRzE=	ev08rkjWRzE=
LOPERAMIDE HYDROCHLORIDE	DIARRHEA RELIEF		3954	http://205.193.93.51/dpdonline/displayInfo.do?drugCode=Fanmts0wjqk=	Fanmts0wjqk=
CHOLESTYRAMINE RESIN	PHL-CHOLESTYRAMINE REGULAR       - 378G TIN	not found		http://205.193.93.51/dpdonline/displayInfo.do?drugCode=7GqIgw7NPig=	7GqIgw7NPig=
CHOLESTYRAMINE RESIN	PHL-CHOLESTYRAMINE REGULAR	not found		http://205.193.93.51/dpdonline/displayInfo.do?drugCode=5jN%2FjfJN5M4=	5jN%2FjfJN5M4=
HUMULIN 70/30	INSULIN RECOMBINANT HUMAN; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN	combination		http://www.fda.gov/cder/foi/label/2004/19717slr058_humulin_lbl.pdf	19717slr058_humulin_lbl
HUMULIN 70/30	INSULIN RECOMBINANT HUMAN; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN	combination		http://www.fda.gov/cder/foi/label/2004/19717s060lbl.pdf	19717s060lbl
HUMULIN 70/30	INSULIN RECOMBINANT HUMAN; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN	combination		http://www.fda.gov/cder/foi/label/2003/19717slr052_humulin_lbl.pdf	19717slr052_humulin_lbl
HUMULIN 70/30	INSULIN RECOMBINANT HUMAN; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN	combination		http://www.fda.gov/cder/foi/label/2003/19717slr050_humilin_lbl.pdf	19717slr050_humilin_lbl
HUMULIN 70/30	INSULIN RECOMBINANT HUMAN; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN	combination		http://www.fda.gov/cder/foi/label/2003/19717scm054_humulin_lbl.pdf	19717scm054_humulin_lbl
HUMULIN 70/30	INSULIN RECOMBINANT HUMAN; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN	combination		http://www.fda.gov/cder/foi/label/2003/020563s027lbl.pdf	020563s027lbl
NOVOLIN 70/30	INSULIN RECOMBINANT HUMAN; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN	combination		http://www.fda.gov/cder/foi/label/2002/19938s33lbl.pdf	19938s33lbl
NOVOLIN 70/30	INSULIN RECOMBINANT HUMAN; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN	combination		http://www.fda.gov/cder/foi/label/2002/19938s32lbl.pdf	19938s32lbl
HUMULIN 70/30	INSULIN RECOMBINANT HUMAN; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN	combination		http://www.fda.gov/cder/foi/label/2002/19717s41lbl.pdf	19717s41lbl
NOVOLIN 70/30	INSULIN RECOMBINANT HUMAN; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN	combination		http://www.fda.gov/cder/foi/label/2002/19-938S30lbl.pdf	19-938S30lbl
NOVOLIN 70/30	INSULIN RECOMBINANT HUMAN; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN	combination		http://www.fda.gov/cder/foi/label/2001/19991s37lbl.pdf	19991s37lbl
NOVOLIN 70/30	INSULIN RECOMBINANT HUMAN; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN	combination		http://www.fda.gov/cder/foi/label/2001/19991s31lbl.pdf	19991s31lbl
HYLENEX RECOMBINANT	HYALURONIDASE RECOMBINANT HUMAN	not found		http://www.fda.gov/cder/foi/label/2008/021859s005lbl.pdf	021859s005lbl
HUMULIN R	INSULIN RECOMBINANT HUMAN	not found		http://www.fda.gov/cder/foi/label/2007/018780s114lbl.pdf	018780s114lbl
HYLENEX RECOMBINANT	HYALURONIDASE RECOMBINANT HUMAN	not found		http://www.fda.gov/cder/foi/label/2005/021859lbl.pdf	021859lbl
NOVOLIN R	INSULIN RECOMBINANT HUMAN	not found		http://www.fda.gov/cder/foi/label/2005/019938s048lbl.pdf	019938s048lbl
NOVOLIN R	INSULIN RECOMBINANT HUMAN	not found		http://www.fda.gov/cder/foi/label/2005/019938s037lbl.pdf	019938s037lbl
VELOSULIN BR	INSULIN RECOMBINANT HUMAN	not found		http://www.fda.gov/cder/foi/label/2004/21028slr005_velosulin_lbl.pdf	21028slr005_velosulin_lbl
HUMULIN R	INSULIN RECOMBINANT HUMAN	not found		http://www.fda.gov/cder/foi/label/2003/18780scm080_humalog_lbl.pdf	18780scm080_humalog_lbl
HUMULIN R	INSULIN RECOMBINANT HUMAN	not found		http://www.fda.gov/cder/foi/label/2003/018780s078lbl.pdf	018780s078lbl
NOVOLIN R	INSULIN RECOMBINANT HUMAN	not found		http://www.fda.gov/cder/foi/label/2002/19938s33lbl.pdf	19938s33lbl
NOVOLIN R	INSULIN RECOMBINANT HUMAN	not found		http://www.fda.gov/cder/foi/label/2002/19938s32lbl.pdf	19938s32lbl
NOVOLIN R	INSULIN RECOMBINANT HUMAN	not found		http://www.fda.gov/cder/foi/label/2002/19-938S30lbl.pdf	19-938S30lbl
VELOSULIN BR	INSULIN RECOMBINANT HUMAN	not found		http://www.fda.gov/cder/foi/label/1999/21028lbl.pdf	21028lbl
NOVOLOG	INSULIN ASPART RECOMBINANT	not found		http://www.fda.gov/cder/foi/nda/2001/20-986SE3003_NovoLog_prntlbl.pdf	20-986SE3003_NovoLog_prntlbl
NUTROPIN AQ	SOMATROPIN RECOMBINANT	not found		http://www.fda.gov/cder/foi/nda/2000/20-522S013_Somatropin_prntlbl.pdf	20-522S013_Somatropin_prntlbl
APIDRA	INSULIN GLULISINE RECOMBINANT	not found		http://www.fda.gov/cder/foi/label/2008/021629s015lbl.pdf	021629s015lbl
NORDITROPIN NORDIFLEX	SOMATROPIN RECOMBINANT	not found		http://www.fda.gov/cder/foi/label/2008/021148s023lbl.pdf	021148s023lbl
NOVOLOG	INSULIN ASPART RECOMBINANT	not found		http://www.fda.gov/cder/foi/label/2008/020986s047lbl.pdf	020986s047lbl
NUTROPIN AQ	SOMATROPIN RECOMBINANT	not found		http://www.fda.gov/cder/foi/label/2008/020522s026s036s037lbl.pdf	020522s026s036s037lbl
IPLEX	MECASERMIN RINFABATE RECOMBINANT	not found		http://www.fda.gov/cder/foi/label/2007/021884s001lbl.pdf	021884s001lbl
APIDRA	INSULIN GLULISINE RECOMBINANT	not found		http://www.fda.gov/cder/foi/label/2007/021629s010lbl.pdf	021629s010lbl
LEVEMIR	INSULIN DETEMIR RECOMBINANT	not found		http://www.fda.gov/cder/foi/label/2007/021536s015lbl.pdf	021536s015lbl
NORDITROPIN NORDIFLEX	SOMATROPIN RECOMBINANT	not found		http://www.fda.gov/cder/foi/label/2007/021148s018lbl.pdf	021148s018lbl
NORDITROPIN NORDIFLEX	SOMATROPIN RECOMBINANT	not found		http://www.fda.gov/cder/foi/label/2007/021148s017lbl.pdf	021148s017lbl
NORDITROPIN NORDIFLEX	SOMATROPIN RECOMBINANT	not found		http://www.fda.gov/cder/foi/label/2007/021148s016lbl.pdf	021148s016lbl
NORDITROPIN NORDIFLEX	SOMATROPIN RECOMBINANT	not found		http://www.fda.gov/cder/foi/label/2007/021148s015lbl.pdf	021148s015lbl
LANTUS	INSULIN GLARGINE RECOMBINANT	not found		http://www.fda.gov/cder/foi/label/2007/021081s024lbl.pdf	021081s024lbl
NOVOLOG	INSULIN ASPART RECOMBINANT	not found		http://www.fda.gov/cder/foi/label/2007/020986s037lbl.pdf	020986s037lbl
SEROSTIM LQ	SOMATROPIN RECOMBINANT	not found		http://www.fda.gov/cder/foi/label/2007/020604s044lbl.pdf	020604s044lbl
SEROSTIM LQ	SOMATROPIN RECOMBINANT	not found		http://www.fda.gov/cder/foi/label/2007/020604s044_2lbl.pdf	020604s044_2lbl
SEROSTIM LQ	SOMATROPIN RECOMBINANT	not found		http://www.fda.gov/cder/foi/label/2007/020604s040lbl.pdf	020604s040lbl
HUMALOG	INSULIN LISPRO RECOMBINANT	not found		http://www.fda.gov/cder/foi/label/2007/020563s082lbl.pdf	020563s082lbl
HUMALOG	INSULIN LISPRO RECOMBINANT	not found		http://www.fda.gov/cder/foi/label/2007/020563s076lbl.pdf	020563s076lbl
FORTICAL	CALCITONIN SALMON RECOMBINANT	not found		http://www.fda.gov/cder/foi/label/2006/021406s003lbl.pdf	021406s003lbl
NORDITROPIN NORDIFLEX	SOMATROPIN RECOMBINANT	not found		http://www.fda.gov/cder/foi/label/2006/021148s013lbl.pdf	021148s013lbl
NOVOLOG	INSULIN ASPART RECOMBINANT	not found		http://www.fda.gov/cder/foi/label/2006/020986s040lbl.pdf	020986s040lbl
SEROSTIM LQ	SOMATROPIN RECOMBINANT	not found		http://www.fda.gov/cder/foi/label/2006/020604s035lbl.pdf	020604s035lbl
SEROSTIM LQ	SOMATROPIN RECOMBINANT	not found		http://www.fda.gov/cder/foi/label/2006/020604s034lbl.pdf	020604s034lbl
LANTUS	INSULIN GLARGINE RECOMBINANT	not found		http://www.fda.gov/cder/foi/label/2005/21081s017lbl.pdf	21081s017lbl
LANTUS	INSULIN GLARGINE RECOMBINANT	not found		http://www.fda.gov/cder/foi/label/2005/21081s014lbl.pdf	21081s014lbl
NOVOLOG	INSULIN ASPART RECOMBINANT	not found		http://www.fda.gov/cder/foi/label/2005/20986s032lbl.pdf	20986s032lbl
SEROSTIM LQ	SOMATROPIN RECOMBINANT	not found		http://www.fda.gov/cder/foi/label/2005/20604s029lbl.pdf	20604s029lbl
IPLEX	MECASERMIN RINFABATE RECOMBINANT	not found		http://www.fda.gov/cder/foi/label/2005/021884lbl.pdf	021884lbl
